RunDate,RoomTypeCode,RatePlanCode,StartDate,EndDate,AgeBucketCode,Field,Old,New,Delta,DeltaPct
2025-12-24,TCDX,GRPBASE,2025-12-25,2025-12-26,A1,OneGuest,,651,,
2025-12-24,TCDX,GRPBASE,2025-12-25,2025-12-26,A1,TwoGuests,,714,,
2025-12-24,TCDX,GRPBASE,2025-12-25,2025-12-26,A1,ExtraGuest,,158,,
2025-12-24,TCDX,GRPBASE,2025-12-25,2025-12-26,C1,OneGuest,,74,,
2025-12-24,TCDX,GRPBASE,2025-12-25,2025-12-26,C1,TwoGuests,,126,,
2025-12-24,TCDX,GRPBASE,2025-12-25,2025-12-26,C1,ExtraGuest,,53,,
2025-12-24,KGDX,GRPBASE,2025-12-25,2025-12-26,A1,OneGuest,,630,,
2025-12-24,KGDX,GRPBASE,2025-12-25,2025-12-26,A1,TwoGuests,,693,,
2025-12-24,KGDX,GRPBASE,2025-12-25,2025-12-26,A1,ExtraGuest,,147,,
2025-12-24,KGDX,GRPBASE,2025-12-25,2025-12-26,C1,OneGuest,,74,,
2025-12-24,KGDX,GRPBASE,2025-12-25,2025-12-26,C1,TwoGuests,,126,,
2025-12-24,KGDX,GRPBASE,2025-12-25,2025-12-26,C1,ExtraGuest,,53,,
2025-12-24,KINGR,GRPBASE,2025-12-25,2025-12-26,A1,OneGuest,,599,,
2025-12-24,KINGR,GRPBASE,2025-12-25,2025-12-26,A1,TwoGuests,,662,,
2025-12-24,KINGR,GRPBASE,2025-12-25,2025-12-26,A1,ExtraGuest,,147,,
2025-12-24,KINGR,GRPBASE,2025-12-25,2025-12-26,C1,OneGuest,,74,,
2025-12-24,KINGR,GRPBASE,2025-12-25,2025-12-26,C1,TwoGuests,,126,,
2025-12-24,KINGR,GRPBASE,2025-12-25,2025-12-26,C1,ExtraGuest,,53,,
2025-12-24,TWDD,GRPBASE,2025-12-25,2025-12-26,A1,OneGuest,,546,,
2025-12-24,TWDD,GRPBASE,2025-12-25,2025-12-26,A1,TwoGuests,,609,,
2025-12-24,TWDD,GRPBASE,2025-12-25,2025-12-26,A1,ExtraGuest,,137,,
2025-12-24,TWDD,GRPBASE,2025-12-25,2025-12-26,C1,OneGuest,,74,,
2025-12-24,TWDD,GRPBASE,2025-12-25,2025-12-26,C1,TwoGuests,,126,,
2025-12-24,TWDD,GRPBASE,2025-12-25,2025-12-26,C1,ExtraGuest,,53,,
2025-12-24,TWSP,GRPBASE,2025-12-25,2025-12-26,A1,OneGuest,,525,,
2025-12-24,TWSP,GRPBASE,2025-12-25,2025-12-26,A1,TwoGuests,,588,,
2025-12-24,TWSP,GRPBASE,2025-12-25,2025-12-26,A1,ExtraGuest,,137,,
2025-12-24,TWSP,GRPBASE,2025-12-25,2025-12-26,C1,OneGuest,,74,,
2025-12-24,TWSP,GRPBASE,2025-12-25,2025-12-26,C1,TwoGuests,,126,,
2025-12-24,TWSP,GRPBASE,2025-12-25,2025-12-26,C1,ExtraGuest,,53,,
2025-12-24,A2KB,GRPBASE,2025-12-25,2025-12-26,A1,OneGuest,,1197,,
2025-12-24,A2KB,GRPBASE,2025-12-25,2025-12-26,A1,TwoGuests,,1286,,
2025-12-24,A2KB,GRPBASE,2025-12-25,2025-12-26,A1,ExtraGuest,,252,,
2025-12-24,A2KB,GRPBASE,2025-12-25,2025-12-26,C1,OneGuest,,86,,
2025-12-24,A2KB,GRPBASE,2025-12-25,2025-12-26,C1,TwoGuests,,146,,
2025-12-24,A2KB,GRPBASE,2025-12-25,2025-12-26,C1,ExtraGuest,,62,,
2025-12-24,A1KB,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1791,,
2025-12-24,A1KB,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1903,,
2025-12-24,A1KB,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,535,,
2025-12-24,A1KB,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,A1KB,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,A1KB,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,KCST,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1660,,
2025-12-24,KCST,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1773,,
2025-12-24,KCST,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,516,,
2025-12-24,KCST,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,KCST,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,KCST,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,KGST,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1566,,
2025-12-24,KGST,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1679,,
2025-12-24,KGST,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,498,,
2025-12-24,KGST,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,KGST,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,KGST,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,TWDX,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1435,,
2025-12-24,TWDX,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1548,,
2025-12-24,TWDX,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,479,,
2025-12-24,TWDX,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,TWDX,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,TWDX,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,KCDX,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1379,,
2025-12-24,KCDX,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1491,,
2025-12-24,KCDX,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,460,,
2025-12-24,KCDX,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,KCDX,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,KCDX,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,TCDX,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1341,,
2025-12-24,TCDX,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1454,,
2025-12-24,TCDX,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,460,,
2025-12-24,TCDX,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,TCDX,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,TCDX,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,KGDX,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1304,,
2025-12-24,KGDX,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1416,,
2025-12-24,KGDX,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,441,,
2025-12-24,KGDX,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,KGDX,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,KGDX,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,KINGR,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1248,,
2025-12-24,KINGR,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1360,,
2025-12-24,KINGR,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,441,,
2025-12-24,KINGR,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,KINGR,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,KINGR,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,TWDD,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1154,,
2025-12-24,TWDD,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1266,,
2025-12-24,TWDD,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,423,,
2025-12-24,TWDD,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,TWDD,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,TWDD,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,TWSP,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,1116,,
2025-12-24,TWSP,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,1229,,
2025-12-24,TWSP,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,423,,
2025-12-24,TWSP,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,216,,
2025-12-24,TWSP,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,310,,
2025-12-24,TWSP,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,179,,
2025-12-24,A2KB,SUHB,2025-12-25,2025-12-26,A1,OneGuest,,2315,,
2025-12-24,A2KB,SUHB,2025-12-25,2025-12-26,A1,TwoGuests,,2474,,
2025-12-24,A2KB,SUHB,2025-12-25,2025-12-26,A1,ExtraGuest,,629,,
2025-12-24,A2KB,SUHB,2025-12-25,2025-12-26,C1,OneGuest,,238,,
2025-12-24,A2KB,SUHB,2025-12-25,2025-12-26,C1,TwoGuests,,344,,
2025-12-24,A2KB,SUHB,2025-12-25,2025-12-26,C1,ExtraGuest,,203,,
2025-12-24,A1KB,GRPHIG,2025-12-25,2025-12-26,,Flat,,1207,,
2025-12-24,KCST,GRPHIG,2025-12-25,2025-12-26,,Flat,,1116,,
2025-12-24,KGST,GRPHIG,2025-12-25,2025-12-26,,Flat,,1050,,
2025-12-24,TWDX,GRPHIG,2025-12-25,2025-12-26,,Flat,,958,,
2025-12-24,KCDX,GRPHIG,2025-12-25,2025-12-26,,Flat,,919,,
2025-12-24,TCDX,GRPHIG,2025-12-25,2025-12-26,,Flat,,893,,
2025-12-24,KGDX,GRPHIG,2025-12-25,2025-12-26,,Flat,,866,,
2025-12-24,KINGR,GRPHIG,2025-12-25,2025-12-26,,Flat,,827,,
2025-12-24,TWDD,GRPHIG,2025-12-25,2025-12-26,,Flat,,761,,
2025-12-24,TWSP,GRPHIG,2025-12-25,2025-12-26,,Flat,,735,,
2025-12-24,PRE,GRPHIG,2025-12-25,2025-12-26,,Flat,,27563,,
2025-12-24,A2KB,GRPHIG,2025-12-25,2025-12-26,,Flat,,1607,,
2025-12-24,PRE,BAR00,2025-12-26,2025-12-27,,Flat,,31500,,
2025-12-24,A1KB,BAR00,2025-12-26,2025-12-27,,Flat,,1380,,
2025-12-24,KCST,BAR00,2025-12-26,2025-12-27,,Flat,,1275,,
2025-12-24,KGST,BAR00,2025-12-26,2025-12-27,,Flat,,1200,,
2025-12-24,TWDX,BAR00,2025-12-26,2025-12-27,,Flat,,1095,,
2025-12-24,KCDX,BAR00,2025-12-26,2025-12-27,,Flat,,1050,,
2025-12-24,TCDX,BAR00,2025-12-26,2025-12-27,,Flat,,1020,,
2025-12-24,KGDX,BAR00,2025-12-26,2025-12-27,,Flat,,990,,
2025-12-24,KINGR,BAR00,2025-12-26,2025-12-27,,Flat,,945,,
2025-12-24,TWDD,BAR00,2025-12-26,2025-12-27,,Flat,,870,,
2025-12-24,TWSP,BAR00,2025-12-26,2025-12-27,,Flat,,840,,
2025-12-24,A2KB,BAR00,2025-12-26,2025-12-27,,Flat,,1836,,
2025-12-24,A1KB,BAREX,2025-12-26,2025-12-27,,Flat,,1725,,
2025-12-24,KCST,BAREX,2025-12-26,2025-12-27,,Flat,,1594,,
2025-12-24,KGST,BAREX,2025-12-26,2025-12-27,,Flat,,1500,,
2025-12-24,TWDX,BAREX,2025-12-26,2025-12-27,,Flat,,1369,,
2025-12-24,KCDX,BAREX,2025-12-26,2025-12-27,,Flat,,1313,,
2025-12-24,TCDX,BAREX,2025-12-26,2025-12-27,,Flat,,1275,,
2025-12-24,KGDX,BAREX,2025-12-26,2025-12-27,,Flat,,1238,,
2025-12-24,KINGR,BAREX,2025-12-26,2025-12-27,,Flat,,1181,,
2025-12-24,TWDD,BAREX,2025-12-26,2025-12-27,,Flat,,1088,,
2025-12-24,TWSP,BAREX,2025-12-26,2025-12-27,,Flat,,1050,,
2025-12-24,PRE,BAREX,2025-12-26,2025-12-27,,Flat,,39375,,
2025-12-24,A2KB,BAREX,2025-12-26,2025-12-27,,Flat,,2295,,
2025-12-24,A1KB,RACK,2025-12-26,2025-12-27,,Flat,,1863,,
2025-12-24,KCST,RACK,2025-12-26,2025-12-27,,Flat,,1721,,
2025-12-24,KGST,RACK,2025-12-26,2025-12-27,,Flat,,1620,,
2025-12-24,TWDX,RACK,2025-12-26,2025-12-27,,Flat,,1478,,
2025-12-24,KCDX,RACK,2025-12-26,2025-12-27,,Flat,,1418,,
2025-12-24,TCDX,RACK,2025-12-26,2025-12-27,,Flat,,1377,,
2025-12-24,KGDX,RACK,2025-12-26,2025-12-27,,Flat,,1337,,
2025-12-24,KINGR,RACK,2025-12-26,2025-12-27,,Flat,,1276,,
2025-12-24,TWDD,RACK,2025-12-26,2025-12-27,,Flat,,1175,,
2025-12-24,TWSP,RACK,2025-12-26,2025-12-27,,Flat,,1134,,
2025-12-24,PRE,RACK,2025-12-26,2025-12-27,,Flat,,42525,,
2025-12-24,A2KB,RACK,2025-12-26,2025-12-27,,Flat,,2479,,
2025-12-24,A1KB,CORL25,2025-12-26,2025-12-27,,Flat,,1035,,
2025-12-24,KCST,CORL25,2025-12-26,2025-12-27,,Flat,,956,,
2025-12-24,KGST,CORL25,2025-12-26,2025-12-27,,Flat,,900,,
2025-12-24,TWDX,CORL25,2025-12-26,2025-12-27,,Flat,,821,,
2025-12-24,KCDX,CORL25,2025-12-26,2025-12-27,,Flat,,788,,
2025-12-24,TCDX,CORL25,2025-12-26,2025-12-27,,Flat,,765,,
2025-12-24,KGDX,CORL25,2025-12-26,2025-12-27,,Flat,,743,,
2025-12-24,KINGR,CORL25,2025-12-26,2025-12-27,,Flat,,709,,
2025-12-24,TWDD,CORL25,2025-12-26,2025-12-27,,Flat,,653,,
2025-12-24,TWSP,CORL25,2025-12-26,2025-12-27,,Flat,,630,,
2025-12-24,PRE,CORL25,2025-12-26,2025-12-27,,Flat,,23625,,
2025-12-24,A2KB,CORL25,2025-12-26,2025-12-27,,Flat,,1377,,
2025-12-24,A1KB,WAL,2025-12-26,2025-12-27,,Flat,,1173,,
2025-12-24,KCST,WAL,2025-12-26,2025-12-27,,Flat,,1084,,
2025-12-24,KGST,WAL,2025-12-26,2025-12-27,,Flat,,1020,,
2025-12-24,TWDX,WAL,2025-12-26,2025-12-27,,Flat,,931,,
2025-12-24,KCDX,WAL,2025-12-26,2025-12-27,,Flat,,893,,
2025-12-24,TCDX,WAL,2025-12-26,2025-12-27,,Flat,,867,,
2025-12-24,KGDX,WAL,2025-12-26,2025-12-27,,Flat,,842,,
2025-12-24,KINGR,WAL,2025-12-26,2025-12-27,,Flat,,803,,
2025-12-24,TWDD,WAL,2025-12-26,2025-12-27,,Flat,,740,,
2025-12-24,TWSP,WAL,2025-12-26,2025-12-27,,Flat,,714,,
2025-12-24,PRE,WAL,2025-12-26,2025-12-27,,Flat,,26775,,
2025-12-24,A2KB,WAL,2025-12-26,2025-12-27,,Flat,,1561,,
2025-12-24,A1KB,BARAPT,2025-12-26,2025-12-27,,Flat,,1932,,
2025-12-24,A2KB,BARAPT,2025-12-26,2025-12-27,,Flat,,2570,,
2025-12-24,KCST,BARSUIT,2025-12-26,2025-12-27,,Flat,,1594,,
2025-12-24,KGST,BARSUIT,2025-12-26,2025-12-27,,Flat,,1500,,
2025-12-24,PRE,BARSUIT,2025-12-26,2025-12-27,,Flat,,39375,,
2025-12-24,A1KB,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,1032,,
2025-12-24,A1KB,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,1104,,
2025-12-24,A1KB,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,228,,
2025-12-24,A1KB,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,A1KB,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,A1KB,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,KCST,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,948,,
2025-12-24,KCST,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,1020,,
2025-12-24,KCST,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,216,,
2025-12-24,KCST,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,KCST,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,KCST,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,KGST,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,888,,
2025-12-24,KGST,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,960,,
2025-12-24,KGST,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,204,,
2025-12-24,KGST,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,KGST,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,KGST,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,TWDX,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,804,,
2025-12-24,TWDX,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,876,,
2025-12-24,TWDX,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,192,,
2025-12-24,TWDX,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,TWDX,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,TWDX,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,KCDX,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,768,,
2025-12-24,KCDX,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,840,,
2025-12-24,KCDX,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,180,,
2025-12-24,KCDX,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,KCDX,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,KCDX,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,TCDX,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,744,,
2025-12-24,TCDX,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,816,,
2025-12-24,TCDX,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,180,,
2025-12-24,TCDX,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,TCDX,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,TCDX,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,KGDX,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,720,,
2025-12-24,KGDX,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,792,,
2025-12-24,KGDX,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,168,,
2025-12-24,KGDX,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,KGDX,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,KGDX,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,KINGR,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,684,,
2025-12-24,KINGR,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,756,,
2025-12-24,KINGR,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,168,,
2025-12-24,KINGR,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,KINGR,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,KINGR,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,TWDD,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,624,,
2025-12-24,TWDD,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,696,,
2025-12-24,TWDD,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,156,,
2025-12-24,TWDD,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,TWDD,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,TWDD,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,TWSP,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,600,,
2025-12-24,TWSP,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,672,,
2025-12-24,TWSP,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,156,,
2025-12-24,TWSP,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,84,,
2025-12-24,TWSP,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,144,,
2025-12-24,TWSP,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,60,,
2025-12-24,A2KB,OPQ,2025-12-26,2025-12-27,A1,OneGuest,,1368,,
2025-12-24,A2KB,OPQ,2025-12-26,2025-12-27,A1,TwoGuests,,1469,,
2025-12-24,A2KB,OPQ,2025-12-26,2025-12-27,A1,ExtraGuest,,288,,
2025-12-24,A2KB,OPQ,2025-12-26,2025-12-27,C1,OneGuest,,98,,
2025-12-24,A2KB,OPQ,2025-12-26,2025-12-27,C1,TwoGuests,,166,,
2025-12-24,A2KB,OPQ,2025-12-26,2025-12-27,C1,ExtraGuest,,70,,
2025-12-24,A1KB,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,645,,
2025-12-24,A1KB,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,690,,
2025-12-24,A1KB,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,143,,
2025-12-24,A1KB,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,A1KB,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,A1KB,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,KCST,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,593,,
2025-12-24,KCST,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,638,,
2025-12-24,KCST,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,135,,
2025-12-24,KCST,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,KCST,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,KCST,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,KGST,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,555,,
2025-12-24,KGST,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,600,,
2025-12-24,KGST,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,128,,
2025-12-24,KGST,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,KGST,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,KGST,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,TWDX,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,503,,
2025-12-24,TWDX,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,548,,
2025-12-24,TWDX,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,120,,
2025-12-24,TWDX,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,TWDX,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,TWDX,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,KCDX,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,480,,
2025-12-24,KCDX,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,525,,
2025-12-24,KCDX,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,113,,
2025-12-24,KCDX,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,KCDX,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,KCDX,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,TCDX,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,465,,
2025-12-24,TCDX,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,510,,
2025-12-24,TCDX,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,113,,
2025-12-24,TCDX,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,TCDX,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,TCDX,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,KGDX,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,450,,
2025-12-24,KGDX,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,495,,
2025-12-24,KGDX,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,105,,
2025-12-24,KGDX,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,KGDX,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,KGDX,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,KINGR,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,428,,
2025-12-24,KINGR,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,473,,
2025-12-24,KINGR,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,105,,
2025-12-24,KINGR,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,KINGR,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,KINGR,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,TWDD,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,390,,
2025-12-24,TWDD,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,435,,
2025-12-24,TWDD,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,98,,
2025-12-24,TWDD,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,TWDD,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,TWDD,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,TWSP,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,375,,
2025-12-24,TWSP,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,420,,
2025-12-24,TWSP,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,98,,
2025-12-24,TWSP,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,53,,
2025-12-24,TWSP,STAFF,2025-12-26,2025-12-27,C1,TwoGuests,,90,,
2025-12-24,TWSP,STAFF,2025-12-26,2025-12-27,C1,ExtraGuest,,38,,
2025-12-24,A2KB,STAFF,2025-12-26,2025-12-27,A1,OneGuest,,855,,
2025-12-24,A2KB,STAFF,2025-12-26,2025-12-27,A1,TwoGuests,,918,,
2025-12-24,A2KB,STAFF,2025-12-26,2025-12-27,A1,ExtraGuest,,180,,
2025-12-24,A2KB,STAFF,2025-12-26,2025-12-27,C1,OneGuest,,61,,
